opportunity_id,account_id,deal_size_eur,open_date,status,close_date
OPP-0000339,ACME-EU-00085,277768.0100812064,2025-09-15,lost,
OPP-0000340,ACME-EU-00085,582661.259721393,2026-01-30,won,2026-02-20
OPP-0000341,ACME-EU-00086,458562.4874094376,2025-09-21,won,
OPP-0000342,ACME-EU-00086,937891.0621267742,2025-07-06,won,
OPP-0000343,ACME-EU-00086,1821453.2183509166,2026-02-12,lost,2026-02-23
OPP-0000344,ACME-EU-00086,253736.61767021826,2025-05-08,lost,
OPP-0000345,ACME-EU-00087,1454522.4516974215,2026-02-25,lost,2026-04-18
OPP-0000346,ACME-EU-00087,1390201.858605599,2025-04-28,lost,2025-05-29
OPP-0000347,ACME-EU-00087,236720.68739354744,2025-05-01,won,2025-06-05
OPP-0000348,ACME-EU-00087,1849016.18956631,2026-02-02,lost,
OPP-0000349,ACME-EU-00088,1158520.7942057983,2025-09-18,won,
OPP-0000350,ACME-EU-00088,759264.7662145842,2026-02-18,won,2026-04-01
OPP-0000351,ACME-EU-00088,1525250.237815848,2025-04-23,won,2025-05-26
OPP-0000352,ACME-EU-00088,551862.6438831864,2025-06-19,lost,
OPP-0000353,ACME-EU-00089,1402344.1822403248,2025-10-19,won,2025-11-02
OPP-0000354,ACME-EU-00089,127436.85476588208,2025-10-18,lost,2025-11-17
OPP-0000355,ACME-EU-00089,1686845.6733380803,2025-12-08,lost,2026-02-01
OPP-0000356,ACME-EU-00089,923933.151691571,2025-04-22,won,
OPP-0000357,ACME-EU-00090,1291551.1829979864,2025-05-26,lost,
OPP-0000358,ACME-EU-00090,481413.74862303317,2025-08-07,lost,
OPP-0000359,ACME-EU-00090,1370293.7396839736,2026-01-18,lost,2026-02-14
OPP-0000360,ACME-EU-00090,1555868.5379918893,2025-10-08,lost,
OPP-0000361,ACME-EU-00091,972765.7144245775,2025-09-05,lost,2025-10-23
OPP-0000362,ACME-EU-00091,1254567.501920499,2026-01-06,lost,
OPP-0000363,ACME-EU-00091,939835.5514536772,2025-09-01,won,2025-09-15
OPP-0000364,ACME-EU-00091,1793478.1700527987,2025-11-05,lost,2025-11-22
OPP-0000365,ACME-EU-00092,1020844.9020029224,2025-10-11,lost,2025-11-10
OPP-0000366,ACME-EU-00092,1691526.9826061968,2025-04-30,won,2025-06-25
OPP-0000367,ACME-EU-00092,1612636.5136269848,2026-01-11,won,
OPP-0000368,ACME-EU-00092,850484.4016292952,2025-05-09,won,
OPP-0000369,ACME-EU-00093,498664.7591220763,2025-09-11,lost,2025-09-25
OPP-0000370,ACME-EU-00093,841860.1584915534,2025-09-21,won,
OPP-0000371,ACME-EU-00093,1661123.8827616794,2025-04-18,lost,2025-05-10
OPP-0000372,ACME-EU-00093,493883.4448478151,2025-06-12,won,
OPP-0000373,ACME-EU-00094,1072650.8744226112,2026-01-15,won,
OPP-0000374,ACME-EU-00094,1621888.6585234576,2025-11-29,won,
OPP-0000375,ACME-EU-00094,739281.0765003386,2025-06-19,won,2025-07-17
OPP-0000376,ACME-EU-00094,1302308.79215526,2026-01-16,won,2026-02-23
OPP-0000377,ACME-EU-00095,528981.5693951882,2026-01-09,lost,
OPP-0000378,ACME-EU-00095,263094.9184679119,2025-11-22,lost,2025-12-03
OPP-0000379,ACME-EU-00095,1599049.2389310698,2026-03-05,won,
OPP-0000380,ACME-EU-00095,242988.8156469783,2025-11-27,lost,
OPP-0000381,ACME-EU-00096,579193.7204051899,2025-08-26,won,2025-10-11
OPP-0000382,ACME-EU-00096,1717463.3728950082,2025-06-21,lost,
OPP-0000383,ACME-EU-00096,725615.109803401,2026-01-22,won,
OPP-0000384,ACME-EU-00096,1947438.431552614,2025-05-03,lost,2025-06-07
OPP-0000385,ACME-EU-00097,1960481.9528090265,2025-05-06,lost,2025-06-13
OPP-0000386,ACME-EU-00097,573138.2398844355,2025-10-17,lost,
OPP-0000387,ACME-EU-00097,129907.53338728638,2025-06-14,lost,2025-06-28
OPP-0000388,ACME-EU-00097,1424873.4042004892,2025-11-06,lost,2025-12-17
OPP-0000389,ACME-EU-00098,929423.6801642702,2025-11-24,lost,
OPP-0000390,ACME-EU-00098,246468.04572117375,2025-10-03,won,2025-11-19
OPP-0000391,ACME-EU-00098,1429669.4970071835,2025-10-14,lost,
OPP-0000392,ACME-EU-00098,110791.07276824638,2025-10-16,lost,2025-12-12
OPP-0000393,ACME-EU-00099,1746883.546459872,2025-11-10,lost,2025-11-21
OPP-0000394,ACME-EU-00099,320372.4317709423,2025-04-25,won,
OPP-0000395,ACME-EU-00099,298258.1635561137,2025-06-08,lost,2025-06-22
OPP-0000396,ACME-EU-00099,392560.98103873985,2025-12-08,lost,
OPP-0000397,ACME-EU-00100,1922519.3990595296,2026-01-11,lost,
OPP-0000398,ACME-EU-00100,1401680.2524949997,2025-07-24,lost,
OPP-0000399,ACME-EU-00100,1612674.4941540917,2025-11-13,lost,2026-01-08
OPP-0000400,ACME-EU-00100,825388.2221788684,2025-04-26,lost,2025-06-07
OPP-0000401,ACME-EU-00101,705809.8186346634,2025-06-04,won,
OPP-0000402,ACME-EU-00101,507243.8132271814,2025-11-03,won,2025-12-17
OPP-0000403,ACME-EU-00101,987263.6552091974,2025-11-01,lost,2025-11-29
OPP-0000404,ACME-EU-00101,1126066.0303916286,2026-01-11,lost,2026-02-04
OPP-0000405,ACME-EU-00102,1281960.945122873,2025-11-08,lost,2025-12-22
OPP-0000406,ACME-EU-00102,551381.0827974543,2026-03-09,lost,
OPP-0000407,ACME-EU-00102,1899875.4577608318,2025-07-14,lost,
OPP-0000408,ACME-EU-00102,381029.0715039149,2025-05-24,lost,
OPP-0000409,ACME-EU-00103,1933023.690794504,2025-12-04,lost,2025-12-21
OPP-0000410,ACME-EU-00103,78969.43888963238,2025-11-04,lost,
OPP-0000411,ACME-EU-00103,988195.0990428489,2025-11-12,won,2026-01-07
OPP-0000412,ACME-EU-00103,700067.2843272975,2026-01-21,lost,2026-01-31
OPP-0000413,ACME-EU-00104,925790.657163989,2025-12-11,won,2026-01-27
OPP-0000414,ACME-EU-00104,1162795.9290125386,2025-07-16,lost,
OPP-0000415,ACME-EU-00104,899398.8581247826,2025-06-11,lost,
OPP-0000416,ACME-EU-00104,858951.3580881102,2025-09-02,lost,
OPP-0000417,ACME-EU-00105,1478810.6600559477,2025-08-30,lost,
OPP-0000418,ACME-EU-00105,1387458.736418606,2025-12-31,won,
OPP-0000419,ACME-EU-00105,1674878.9999699034,2025-06-05,lost,2025-07-06
OPP-0000420,ACME-EU-00105,537420.0134170164,2025-07-06,lost,
OPP-0000421,ACME-EU-00106,1238580.594020424,2025-12-24,won,2026-01-19
OPP-0000422,ACME-EU-00106,1191129.831516065,2025-10-07,lost,2025-11-01
OPP-0000423,ACME-EU-00106,770988.7312017431,2025-10-17,won,2025-12-10
OPP-0000424,ACME-EU-00106,997812.2067102278,2025-12-14,lost,2025-12-24
OPP-0000425,ACME-EU-00107,661875.179446171,2025-09-06,lost,2025-09-18
OPP-0000426,ACME-EU-00107,326596.57535312115,2025-05-29,lost,2025-06-13
OPP-0000427,ACME-EU-00107,466912.360792329,2025-08-02,lost,2025-08-14
OPP-0000428,ACME-EU-00107,255751.61048234213,2025-12-31,lost,
OPP-0000429,ACME-EU-00108,1381985.671620742,2026-01-22,lost,
OPP-0000430,ACME-EU-00108,1338418.4165628455,2025-12-06,won,2026-01-31
OPP-0000431,ACME-EU-00108,1903682.424580752,2025-07-15,lost,2025-08-23
OPP-0000432,ACME-EU-00108,1472872.9066121206,2025-08-18,lost,2025-10-13
OPP-0000433,ACME-EU-00109,151489.3855744563,2025-08-04,lost,2025-08-24
OPP-0000434,ACME-EU-00109,1774278.0891614608,2026-01-30,lost,2026-03-07
OPP-0000435,ACME-EU-00109,1732216.5677441652,2025-11-30,lost,
OPP-0000436,ACME-EU-00109,914474.6255067624,2025-05-25,lost,2025-06-25
OPP-0000437,ACME-EU-00110,1192432.948529447,2025-06-29,lost,2025-07-14
OPP-0000438,ACME-EU-00110,1953352.7483214117,2025-07-31,won,2025-09-16
OPP-0000439,ACME-EU-00110,1087993.5095039243,2026-02-15,won,2026-04-06
OPP-0000440,ACME-EU-00110,1815377.565333375,2025-07-03,lost,2025-08-27
OPP-0000441,ACME-EU-00111,211925.57772986355,2026-02-28,won,2026-04-09
OPP-0000442,ACME-EU-00111,422551.14398193156,2025-07-07,lost,
OPP-0000443,ACME-EU-00111,909472.1397105698,2025-04-19,lost,2025-06-10
OPP-0000444,ACME-EU-00111,1190275.776257744,2025-11-30,lost,2025-12-15
OPP-0000445,ACME-EU-00112,1641644.3111324604,2025-05-24,lost,2025-07-22
OPP-0000446,ACME-EU-00112,1977111.1245292143,2025-09-11,lost,2025-10-10
OPP-0000447,ACME-EU-00112,808260.4181245271,2025-07-30,won,2025-09-24
OPP-0000448,ACME-EU-00112,142460.4904731656,2025-07-03,lost,2025-08-22
OPP-0000449,ACME-EU-00113,1612284.4314258834,2025-10-14,lost,2025-11-03
OPP-0000450,ACME-EU-00113,1228542.402211476,2025-12-04,lost,2025-12-15
OPP-0000451,ACME-EU-00113,437158.57479299325,2025-06-26,lost,2025-08-05
OPP-0000452,ACME-EU-00113,1014915.4904117694,2025-04-19,won,2025-06-05
OPP-0000453,ACME-EU-00114,1497504.9787907626,2026-03-06,lost,2026-04-10
OPP-0000454,ACME-EU-00114,1552302.9847838553,2026-02-22,lost,2026-03-30
OPP-0000455,ACME-EU-00114,1024255.9033975858,2025-06-03,won,2025-07-28
OPP-0000456,ACME-EU-00114,645168.3337512753,2025-07-06,lost,2025-08-30
OPP-0000457,ACME-EU-00115,1948798.0349750624,2025-06-25,won,2025-08-04
OPP-0000458,ACME-EU-00115,1343557.0913651611,2025-10-01,lost,2025-11-03
OPP-0000459,ACME-EU-00115,846063.1627252825,2025-10-09,lost,2025-10-31
OPP-0000460,ACME-EU-00115,596903.2871990722,2025-09-13,lost,2025-10-17
OPP-0000461,ACME-EU-00116,1475650.816856946,2025-09-28,won,2025-11-13
OPP-0000462,ACME-EU-00116,522257.718907847,2026-02-05,lost,
OPP-0000463,ACME-EU-00116,384834.4784986919,2025-09-12,lost,
OPP-0000464,ACME-EU-00116,1083176.083476037,2025-11-29,lost,
OPP-0000465,ACME-EU-00117,615475.4156560766,2025-06-15,lost,
OPP-0000466,ACME-EU-00117,1276365.0326010494,2025-04-21,won,
OPP-0000467,ACME-EU-00117,279980.4160047553,2026-01-04,won,
OPP-0000468,ACME-EU-00117,1327135.1539062771,2025-09-23,won,2025-11-12
OPP-0000469,ACME-EU-00118,602428.2295955194,2025-04-14,won,2025-05-18
OPP-0000470,ACME-EU-00118,50473.72214729983,2026-01-26,lost,2026-03-05
OPP-0000471,ACME-EU-00118,297525.31246464397,2026-01-25,lost,2026-03-06
OPP-0000472,ACME-EU-00118,1870549.9867784334,2025-05-29,lost,
OPP-0000473,ACME-EU-00119,1741341.5462749477,2026-02-26,lost,2026-04-19
OPP-0000474,ACME-EU-00119,505537.6124706618,2025-12-05,lost,
OPP-0000475,ACME-EU-00119,1567825.2138637078,2025-05-12,won,2025-06-29
OPP-0000476,ACME-EU-00119,1236714.6066892499,2025-06-30,lost,2025-07-11
OPP-0000477,ACME-EU-00120,1943264.1873272455,2025-07-11,lost,2025-08-01
OPP-0000478,ACME-EU-00120,778531.0360914152,2026-02-03,lost,2026-02-17
OPP-0000479,ACME-EU-00120,1378848.194408484,2025-08-07,lost,2025-09-12
OPP-0000480,ACME-EU-00120,173894.65872664124,2025-12-10,won,
OPP-0000481,ACME-EU-00121,822682.3262919916,2025-06-19,won,
OPP-0000482,ACME-EU-00121,1929444.439316952,2025-12-07,won,
OPP-0000483,ACME-EU-00121,1101012.705177735,2025-12-10,lost,2026-01-22
OPP-0000484,ACME-EU-00121,611365.031502947,2025-11-15,won,
OPP-0000485,ACME-EU-00122,284528.37810078333,2025-11-25,won,2025-12-18
OPP-0000486,ACME-EU-00122,1421880.2633539843,2025-08-26,won,2025-09-11
OPP-0000487,ACME-EU-00122,1307469.2846879673,2025-04-30,won,
OPP-0000488,ACME-EU-00122,779180.4915273605,2025-11-16,lost,2026-01-01
OPP-0000489,ACME-EU-00123,1904335.6361383768,2025-12-25,lost,2026-02-08
OPP-0000490,ACME-EU-00123,93295.48532630812,2025-08-05,lost,2025-08-24
OPP-0000491,ACME-EU-00123,642261.5106820603,2025-06-06,won,
OPP-0000492,ACME-EU-00123,1846085.4982841837,2025-07-04,lost,2025-08-11
OPP-0000493,ACME-EU-00124,675824.1047229087,2025-09-27,won,2025-10-22
OPP-0000494,ACME-EU-00124,541893.0260175823,2025-08-30,won,2025-10-16
OPP-0000495,ACME-EU-00124,1091729.7993659321,2025-07-26,lost,
OPP-0000496,ACME-EU-00124,1656413.412345049,2025-09-14,lost,
OPP-0000497,ACME-EU-00125,251136.18371280405,2025-12-01,lost,2025-12-31
OPP-0000498,ACME-EU-00125,1888890.3838091856,2026-02-02,lost,2026-03-21
OPP-0000499,ACME-EU-00125,1600392.1183032698,2025-12-04,lost,2026-01-23
OPP-0000500,ACME-EU-00125,403437.9983255263,2025-10-09,lost,2025-11-20
OPP-0000501,ACME-EU-00126,1438415.5243364172,2025-10-10,lost,
OPP-0000502,ACME-EU-00126,800669.5091432364,2025-09-01,lost,2025-10-09
OPP-0000503,ACME-EU-00126,834474.6222488214,2025-07-29,won,2025-09-24
OPP-0000504,ACME-EU-00126,1577415.6802557895,2026-02-01,lost,
OPP-0000505,ACME-EU-00127,1927430.3755624278,2025-06-15,lost,2025-07-11
OPP-0000506,ACME-EU-00127,296978.95205202815,2025-09-08,lost,
OPP-0000507,ACME-EU-00127,870228.9619136978,2026-02-25,won,
OPP-0000508,ACME-EU-00127,987836.1357643919,2025-06-04,won,
OPP-0000509,ACME-EU-00128,783808.0430622454,2025-08-05,won,2025-08-27
OPP-0000510,ACME-EU-00128,758218.7912466387,2025-05-28,won,2025-06-12
OPP-0000511,ACME-EU-00128,151923.90174511325,2025-06-10,won,
OPP-0000512,ACME-EU-00128,1386800.3100971153,2026-01-07,lost,2026-01-18
OPP-0000513,ACME-EU-00129,900618.1133840885,2025-12-16,won,2026-01-02
OPP-0000514,ACME-EU-00129,429847.91515565716,2025-08-05,lost,2025-09-15
OPP-0000515,ACME-EU-00129,1641265.3294890334,2025-09-04,lost,2025-10-19
OPP-0000516,ACME-EU-00129,1614993.4588956744,2026-02-19,lost,
OPP-0000517,ACME-EU-00130,998463.6747733429,2025-09-14,lost,2025-10-02
OPP-0000518,ACME-EU-00130,631978.789238133,2025-11-30,lost,2026-01-01
OPP-0000519,ACME-EU-00130,1294280.815303082,2025-07-20,lost,
OPP-0000520,ACME-EU-00130,611896.664765936,2025-12-24,lost,
OPP-0000521,ACME-EU-00131,510215.46413123846,2025-06-18,lost,2025-07-04
OPP-0000522,ACME-EU-00131,1474503.575351337,2025-05-30,lost,2025-07-09
OPP-0000523,ACME-EU-00131,128634.21745585387,2025-08-16,won,2025-09-15
OPP-0000524,ACME-EU-00131,234798.51851745823,2025-07-30,won,2025-08-09
OPP-0000525,ACME-EU-00132,63236.939346000065,2026-01-17,lost,
OPP-0000526,ACME-EU-00132,348239.213627081,2025-10-17,lost,2025-12-11
OPP-0000527,ACME-EU-00132,184530.51698539595,2025-12-31,lost,2026-01-11
OPP-0000528,ACME-EU-00132,1991814.6171708412,2025-12-01,lost,2026-01-19
OPP-0000529,ACME-EU-00133,613179.4414104747,2026-02-13,lost,2026-03-05
OPP-0000530,ACME-EU-00133,341072.6247050322,2026-01-16,won,2026-03-03
OPP-0000531,ACME-EU-00133,519942.70309204,2025-10-10,lost,2025-11-06
OPP-0000532,ACME-EU-00133,1875444.8645032626,2025-10-17,lost,
OPP-0000533,ACME-EU-00134,1064312.4348975716,2026-01-12,won,2026-03-06
OPP-0000534,ACME-EU-00134,761395.2878003209,2026-01-30,lost,
OPP-0000535,ACME-EU-00134,1753113.3429229776,2025-11-21,lost,2025-12-24
OPP-0000536,ACME-EU-00134,820231.0275706133,2025-09-10,lost,2025-10-08
OPP-0000537,ACME-EU-00135,703266.7114175068,2026-01-27,won,2026-02-10
OPP-0000538,ACME-EU-00135,454200.91897198436,2025-09-05,lost,2025-10-13
OPP-0000539,ACME-EU-00135,786703.8066233525,2025-07-30,lost,2025-09-16
OPP-0000540,ACME-EU-00135,667534.4942330057,2025-11-08,lost,2025-11-19
OPP-0000541,ACME-EU-00136,1370742.720631375,2025-10-28,won,
OPP-0000542,ACME-EU-00136,614686.2741079179,2025-09-28,won,
OPP-0000543,ACME-EU-00136,1175539.5055239948,2025-08-07,lost,2025-09-02
OPP-0000544,ACME-EU-00136,178489.72181234678,2025-08-01,lost,2025-09-24
OPP-0000545,ACME-EU-00137,423013.855558203,2025-07-18,lost,
OPP-0000546,ACME-EU-00137,844440.2796421301,2025-04-13,lost,2025-05-03
OPP-0000547,ACME-EU-00137,1877051.0451219562,2025-10-15,lost,
OPP-0000548,ACME-EU-00137,785641.3721456061,2025-07-14,won,
OPP-0000549,ACME-EU-00138,1344944.5363396765,2025-12-24,lost,2026-02-08
OPP-0000550,ACME-EU-00138,547420.0837217264,2026-03-01,lost,2026-03-23
OPP-0000551,ACME-EU-00138,297715.4731478019,2025-12-26,won,2026-02-02
OPP-0000552,ACME-EU-00138,164146.37015609775,2025-06-30,lost,
OPP-0000553,ACME-EU-00139,645556.3221583652,2025-07-23,lost,2025-09-02
OPP-0000554,ACME-EU-00139,357439.00225397054,2026-03-03,lost,
OPP-0000555,ACME-EU-00139,389320.3736314422,2025-09-17,lost,2025-11-10
OPP-0000556,ACME-EU-00139,1533480.6513545527,2025-10-20,lost,2025-12-08
OPP-0000557,ACME-EU-00140,80884.23834250472,2025-09-23,lost,2025-11-14
OPP-0000558,ACME-EU-00140,1137729.7451840972,2025-09-21,won,2025-10-08
OPP-0000559,ACME-EU-00140,789949.6921572563,2025-05-31,lost,2025-06-19
OPP-0000560,ACME-EU-00140,1037772.4998216671,2025-11-08,lost,2025-12-12
OPP-0000561,ACME-EU-00141,1147518.9625684756,2025-08-28,lost,2025-09-17
OPP-0000562,ACME-EU-00141,661067.0041916925,2026-03-05,lost,2026-04-11
OPP-0000563,ACME-EU-00141,625462.2773593563,2026-02-09,won,2026-03-23
OPP-0000564,ACME-EU-00141,1480133.6062030662,2025-09-26,won,
OPP-0000565,ACME-EU-00142,1748990.1268362566,2025-10-25,won,2025-12-12
OPP-0000566,ACME-EU-00142,425534.1832941294,2025-04-23,lost,2025-05-28
OPP-0000567,ACME-EU-00142,240356.58304354045,2025-10-16,won,
OPP-0000568,ACME-EU-00142,1800701.8224644505,2025-04-17,lost,
OPP-0000569,ACME-EU-00143,732296.1541124274,2025-08-05,won,2025-08-22
OPP-0000570,ACME-EU-00143,1125068.9117924876,2025-05-13,lost,2025-06-29
OPP-0000571,ACME-EU-00143,751109.1318140067,2025-10-29,won,
OPP-0000572,ACME-EU-00143,295314.5558748001,2025-05-22,lost,
OPP-0000573,ACME-EU-00144,1199196.7076480696,2025-12-30,lost,
OPP-0000574,ACME-EU-00144,1074024.6609507778,2025-07-01,lost,2025-08-05
OPP-0000575,ACME-EU-00144,445837.4404228346,2025-06-08,lost,2025-07-19
OPP-0000576,ACME-EU-00144,931144.6370719417,2025-09-09,lost,2025-11-03
OPP-0000577,ACME-EU-00145,1604047.6328305095,2025-09-24,lost,
OPP-0000578,ACME-EU-00145,1201330.9010603882,2025-12-09,won,2026-01-15
OPP-0000579,ACME-EU-00145,238988.78778063995,2025-08-20,lost,2025-09-05
OPP-0000580,ACME-EU-00145,1118641.9195968134,2026-02-19,lost,
OPP-0000581,ACME-EU-00146,1420339.6836146943,2026-01-30,lost,2026-03-15
OPP-0000582,ACME-EU-00146,1595771.6412724652,2025-11-04,lost,2025-11-15
OPP-0000583,ACME-EU-00146,1276779.2783368202,2025-09-18,lost,2025-10-19
OPP-0000584,ACME-EU-00146,347683.42085452826,2025-10-20,won,2025-12-18
OPP-0000585,ACME-EU-00147,1434837.8698508134,2025-07-11,won,2025-08-11
OPP-0000586,ACME-EU-00147,1370816.5998589569,2025-08-02,lost,2025-08-14
OPP-0000587,ACME-EU-00147,97632.42173423478,2025-11-04,lost,2025-12-29
OPP-0000588,ACME-EU-00147,852907.9518009742,2026-01-11,won,2026-03-11
OPP-0000589,ACME-EU-00148,699252.9815766279,2025-10-13,won,2025-12-06
OPP-0000590,ACME-EU-00148,1355353.5252946047,2025-04-27,won,2025-05-14
OPP-0000591,ACME-EU-00148,471464.8340062954,2026-03-09,lost,2026-03-22
OPP-0000592,ACME-EU-00148,1202200.249799804,2025-09-01,won,2025-09-25
OPP-0000593,ACME-EU-00149,1830751.625537636,2025-08-31,lost,2025-10-23
OPP-0000594,ACME-EU-00149,1605714.625806785,2025-05-02,won,2025-06-26
OPP-0000595,ACME-EU-00149,1846842.5856222343,2025-11-13,lost,2025-12-31
OPP-0000596,ACME-EU-00149,1958086.6355187455,2025-10-27,won,2025-11-17
OPP-0000597,ACME-EU-00150,70806.7476620174,2026-01-11,won,2026-02-18
OPP-0000598,ACME-EU-00150,1264345.4889360813,2026-01-25,lost,2026-02-12
OPP-0000599,ACME-EU-00150,855036.8256298675,2025-09-18,lost,
OPP-0000600,ACME-EU-00150,1726716.2561534874,2025-10-01,lost,2025-11-21
OPP-0000601,ACME-EU-00151,541038.6689178068,2025-09-18,won,2025-11-06
OPP-0000602,ACME-EU-00151,1963007.5037743985,2025-04-27,lost,2025-05-26
OPP-0000603,ACME-EU-00151,1246730.5406103071,2025-05-11,won,
OPP-0000604,ACME-EU-00151,1597397.9343462205,2025-10-12,lost,2025-11-24
OPP-0000605,ACME-EU-00152,216919.12800439823,2025-12-20,won,2026-01-24
OPP-0000606,ACME-EU-00152,407742.8752797868,2025-08-09,won,2025-10-05
OPP-0000607,ACME-EU-00152,1528887.1624166963,2025-08-19,lost,2025-09-18
OPP-0000608,ACME-EU-00152,92873.71797668104,2025-07-01,lost,
OPP-0000609,ACME-EU-00153,1642912.0724928766,2025-07-24,lost,2025-08-25
OPP-0000610,ACME-EU-00153,77200.58644922732,2025-09-27,lost,
OPP-0000611,ACME-EU-00153,1331381.736169483,2025-07-26,lost,2025-08-22
OPP-0000612,ACME-EU-00153,761933.1444520215,2025-10-14,won,2025-11-16
OPP-0000613,ACME-EU-00154,1242414.9628024383,2026-02-18,lost,2026-04-10
OPP-0000614,ACME-EU-00154,1407261.2436287717,2026-01-22,won,2026-03-01
OPP-0000615,ACME-EU-00154,717826.6774132932,2025-07-20,won,2025-09-05
OPP-0000616,ACME-EU-00154,260526.77381612934,2025-05-09,won,2025-06-25
OPP-0000617,ACME-EU-00155,185809.442109118,2026-02-24,won,2026-03-18
OPP-0000618,ACME-EU-00155,1198425.2439969683,2025-10-18,lost,
OPP-0000619,ACME-EU-00155,1065277.9397815175,2026-03-09,lost,2026-04-19
OPP-0000620,ACME-EU-00155,1497291.9677862085,2026-01-15,lost,2026-02-12
OPP-0000621,ACME-EU-00156,1043984.2445076774,2025-06-24,lost,2025-07-20
OPP-0000622,ACME-EU-00156,873769.2905602143,2025-10-17,lost,2025-10-28
OPP-0000623,ACME-EU-00156,826269.9975606501,2026-02-26,lost,2026-03-25
OPP-0000624,ACME-EU-00156,101571.46006545157,2025-04-14,lost,
OPP-0000625,ACME-EU-00157,704336.5433084815,2025-07-29,lost,
OPP-0000626,ACME-EU-00157,1953239.3071727636,2025-06-11,lost,2025-07-29
OPP-0000627,ACME-EU-00157,1753433.3736428232,2025-10-05,lost,2025-11-10
OPP-0000628,ACME-EU-00157,692287.2307167245,2026-03-02,lost,2026-03-25
OPP-0000629,ACME-EU-00158,1196201.0398794257,2025-11-08,lost,
OPP-0000630,ACME-EU-00158,1702228.6537942132,2025-09-27,lost,2025-10-21
OPP-0000631,ACME-EU-00158,910484.9566626339,2025-12-10,lost,2025-12-27
OPP-0000632,ACME-EU-00158,85017.83431279438,2025-10-25,won,
OPP-0000633,ACME-EU-00159,195295.40054634813,2025-09-05,lost,
OPP-0000634,ACME-EU-00159,1045265.8066299779,2025-04-28,lost,2025-05-16
OPP-0000635,ACME-EU-00159,1940406.7825679628,2025-09-13,lost,
OPP-0000636,ACME-EU-00159,1401758.607326792,2026-02-10,lost,2026-03-12
OPP-0000637,ACME-EU-00160,188286.5733052106,2025-08-02,lost,2025-09-23
OPP-0000638,ACME-EU-00160,419253.7077941324,2026-01-28,won,2026-03-13
OPP-0000639,ACME-EU-00160,1554080.1292728574,2025-07-25,lost,
OPP-0000640,ACME-EU-00160,1690807.5319146772,2025-08-30,lost,2025-09-22
OPP-0000641,ACME-EU-00161,1254504.443067752,2025-10-16,won,2025-11-21
OPP-0000642,ACME-EU-00161,1306625.1807781423,2025-08-21,lost,
OPP-0000643,ACME-EU-00161,105258.02824760006,2025-08-10,lost,2025-08-27
OPP-0000644,ACME-EU-00161,1665634.0061839416,2025-08-02,won,
OPP-0000645,ACME-EU-00162,1587136.6559331177,2025-07-13,won,2025-08-26
OPP-0000646,ACME-EU-00162,555118.531001527,2026-01-23,won,2026-02-19
OPP-0000647,ACME-EU-00162,1431919.6039327385,2026-02-03,lost,2026-02-26
OPP-0000648,ACME-EU-00162,468966.4825287463,2025-06-30,won,
OPP-0000649,ACME-EU-00163,128643.81405045034,2025-12-18,lost,2026-01-04
OPP-0000650,ACME-EU-00163,442216.2580512357,2025-06-27,won,2025-08-24
OPP-0000651,ACME-EU-00163,398326.30967088405,2025-08-25,won,2025-09-11
OPP-0000652,ACME-EU-00163,708608.5936329521,2025-05-11,won,
OPP-0000653,ACME-EU-00164,865976.5194921433,2026-02-28,won,2026-04-15
OPP-0000654,ACME-EU-00164,1041650.8384205304,2025-05-02,lost,2025-06-24
OPP-0000655,ACME-EU-00164,979670.0572412399,2025-05-28,lost,2025-06-08
OPP-0000656,ACME-EU-00164,577815.4816323143,2025-07-11,won,
OPP-0000657,ACME-EU-00165,106882.8037194452,2025-07-02,lost,2025-07-28
OPP-0000658,ACME-EU-00165,1229948.163362444,2026-03-05,lost,2026-03-27
OPP-0000659,ACME-EU-00165,821702.4182023411,2025-11-11,lost,
OPP-0000660,ACME-EU-00165,632410.7069057219,2025-05-25,lost,
OPP-0000661,ACME-EU-00166,1740535.033519499,2026-01-04,won,2026-01-27
OPP-0000662,ACME-EU-00166,1506149.4502064115,2025-10-15,lost,
